Season,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,FTR,B365H,B365D,B365A,mktProb_homeWin,mktProb_Draw,mktProb_awayWin,results,predictions,probability,bet,payout,cum_payout,bankroll,payout_frac,cum_payout_frac,bankroll_frac,payout_kelly,cum_payout_kelly,bankroll_kelly
2020-2021,West Ham,Fulham,1.0,0.0,16.0,13.0,H,1.83,3.75,4.2,0.52,0.25,0.23,1,1,0.414,0,0.0,-2423.5,-1423.5,0.0,-958.4414037747284,41.5585962252717,0.0,-962.7760066083744,37.22399339162502
2020-2021,West Brom,Tottenham,0.0,1.0,12.0,19.0,A,7.0,4.33,1.45,0.13,0.22,0.65,2,2,0.478,0,0.0,-2423.5,-1423.5,0.0,-958.4414037747284,41.5585962252717,0.0,-962.7760066083744,37.22399339162502
2020-2021,Leicester,Wolves,1.0,0.0,10.0,7.0,H,2.3,3.2,3.25,0.41,0.3,0.29,1,0,0.504,1,-50.0,-2473.5,-1473.5,-2.077929811263585,-960.5193335859921,39.48066641400811,-2.1276213964769544,-964.9036280048513,35.09637199514807
2020-2021,Man City,Liverpool,1.0,1.0,7.0,10.0,D,1.95,4.2,3.4,0.49,0.23,0.28,0,1,0.456,0,-0.0,-2473.5,-1473.5,0.0,-960.5193335859921,39.48066641400811,0.0,-964.9036280048513,35.09637199514807
2020-2021,Arsenal,Aston Villa,0.0,3.0,13.0,15.0,A,1.65,4.1,5.0,0.58,0.23,0.19,2,2,0.396,1,200.0,-2273.5,-1273.5,7.896133282801623,-952.6232003031904,47.376799696809734,9.319132683082529,-955.5844953217687,44.4155046782306
2020-2021,Newcastle,Chelsea,0.0,2.0,8.0,14.0,A,6.5,4.75,1.45,0.15,0.2,0.65,2,2,0.61,0,0.0,-2273.5,-1273.5,0.0,-952.6232003031904,47.376799696809734,0.0,-955.5844953217687,44.4155046782306
2020-2021,Aston Villa,Brighton,1.0,2.0,15.0,7.0,A,2.15,3.6,3.2,0.44,0.26,0.3,2,1,0.492,1,-50.0,-2323.5,-1323.5,-2.368839984840487,-954.9920402880309,45.00795971196925,-1.2904977343517392,-956.8749930561205,43.12500694387886
2020-2021,Tottenham,Man City,2.0,0.0,4.0,22.0,H,4.0,4.0,1.8,0.24,0.24,0.53,1,1,0.628,1,150.0,-2173.5,-1173.5,6.751193956795387,-948.2408463312355,51.75915366876464,16.653556108932577,-940.221436947188,59.778563052811435
2020-2021,Man United,West Brom,1.0,0.0,17.0,7.0,H,1.3,5.5,9.5,0.73,0.17,0.1,1,1,0.608,0,0.0,-2173.5,-1173.5,0.0,-948.2408463312355,51.75915366876464,0.0,-940.221436947188,59.778563052811435
2020-2021,Fulham,Everton,2.0,3.0,14.0,9.0,A,3.9,3.9,1.85,0.24,0.24,0.51,2,1,0.494,1,-50.0,-2223.5,-1223.5,-2.587957683438232,-950.8288040146738,49.171195985326406,-4.304115609528759,-944.5255525567167,55.47444744328268
2020-2021,Sheffield United,West Ham,0.0,1.0,9.0,15.0,A,3.0,3.25,2.4,0.31,0.29,0.39,2,0,0.382,1,-50.0,-2273.5,-1273.5,-2.4585597992663204,-953.2873638139401,46.71263618606009,-1.9716767606661878,-946.4972293173829,53.50277068261649
2020-2021,Leeds,Arsenal,0.0,0.0,25.0,9.0,D,3.0,3.75,2.2,0.32,0.25,0.43,0,1,0.448,1,-50.0,-2323.5,-1323.5,-2.3356318093030044,-955.6229956232431,44.377004376757085,-2.2254050994073817,-948.7226344167902,51.27736558320911
2020-2021,Liverpool,Leicester,3.0,0.0,24.0,11.0,H,1.85,4.0,3.8,0.51,0.24,0.25,1,1,0.46,0,0.0,-2323.5,-1323.5,0.0,-955.6229956232431,44.377004376757085,0.0,-948.7226344167902,51.27736558320911
2020-2021,Burnley,Crystal Palace,1.0,0.0,10.0,15.0,H,2.75,3.1,2.75,0.35,0.31,0.35,1,2,0.426,1,-50.0,-2373.5,-1373.5,-2.2188502188378543,-957.8418458420809,42.15815415791923,-1.7125210770559556,-950.4351554938462,49.56484450615316
2020-2021,Wolves,Southampton,1.0,1.0,20.0,7.0,D,2.3,3.25,3.25,0.41,0.29,0.29,0,0,0.398,1,112.5,-2261.0,-1261.0,4.742792342765913,-953.099053499315,46.90094650068514,4.239461461258237,-946.195694032588,53.804305967411395
2020-2021,Crystal Palace,Newcastle,0.0,2.0,12.0,14.0,A,2.05,3.25,3.75,0.46,0.29,0.25,2,2,0.366,1,137.5,-2123.5,-1123.5,6.448880143844207,-946.6501733554708,53.349826644529344,5.979152014091435,-940.2165420184965,59.78345798150283
2020-2021,Brighton,Liverpool,1.0,1.0,11.0,6.0,D,5.5,4.2,1.57,0.17,0.23,0.6,0,1,0.374,1,-50.0,-2173.5,-1173.5,-2.6674913322264673,-949.3176646876973,50.682335312302875,-4.062839874086397,-944.2793818925829,55.72061810741643
2020-2021,Man City,Burnley,5.0,0.0,19.0,9.0,H,1.16,7.5,16.0,0.82,0.13,0.06,1,1,0.562,0,0.0,-2173.5,-1173.5,0.0,-949.3176646876973,50.682335312302875,0.0,-944.2793818925829,55.72061810741643
2020-2021,Everton,Leeds,0.0,1.0,15.0,23.0,A,1.95,3.8,3.6,0.49,0.25,0.26,2,2,0.422,1,130.0,-2043.5,-1043.5,6.588703590599374,-942.7289610970979,57.27103890290225,7.007446141728454,-937.2719357508545,62.72806424914488
2020-2021,West Brom,Sheffield United,1.0,0.0,17.0,21.0,H,2.6,3.2,2.8,0.37,0.3,0.34,1,1,0.534,1,80.0,-1963.5,-963.5,4.58168311223218,-938.1472779848657,61.852722015134425,4.7441800351864,-932.527755715668,67.47224428433128
2020-2021,Southampton,Man United,2.0,3.0,10.0,15.0,A,4.0,3.5,1.95,0.24,0.27,0.49,2,1,0.524,1,-50.0,-2013.5,-1013.5,-3.0926361007567214,-941.2399140856224,58.760085914377704,-5.66355781592533,-938.1913135315933,61.80868646840595
2020-2021,Chelsea,Tottenham,0.0,0.0,13.0,5.0,D,2.05,3.5,3.6,0.46,0.27,0.26,0,1,0.412,0,-0.0,-2013.5,-1013.5,0.0,-941.2399140856224,58.760085914377704,0.0,-938.1913135315933,61.80868646840595
2020-2021,Arsenal,Wolves,1.0,2.0,13.0,11.0,A,2.05,3.4,3.75,0.47,0.28,0.25,2,2,0.412,1,137.5,-1876.0,-876.0,8.079511813226935,-933.1604022723955,66.83959772760464,8.336814496274277,-929.854499035319,70.14550096468022
2020-2021,Leicester,Fulham,1.0,2.0,16.0,10.0,A,1.5,4.33,6.5,0.63,0.22,0.15,2,1,0.624,0,-0.0,-1876.0,-876.0,0.0,-933.1604022723955,66.83959772760464,0.0,-929.854499035319,70.14550096468022
2020-2021,West Ham,Aston Villa,2.0,1.0,6.0,16.0,H,2.25,3.6,3.0,0.42,0.26,0.32,1,1,0.388,0,0.0,-1876.0,-876.0,0.0,-933.1604022723955,66.83959772760464,0.0,-929.854499035319,70.14550096468022
2020-2021,Burnley,Everton,1.0,1.0,8.0,13.0,D,4.0,3.5,1.9,0.24,0.27,0.5,0,0,0.364,1,125.0,-1751.0,-751.0,8.35494971595058,-924.8054525564448,75.19454744355522,6.398295400492943,-923.456203634826,76.54379636517316
2020-2021,Man City,Fulham,2.0,0.0,16.0,6.0,H,1.1,11.0,19.0,0.86,0.09,0.05,1,1,0.77,0,0.0,-1751.0,-751.0,0.0,-924.8054525564448,75.19454744355522,0.0,-923.456203634826,76.54379636517316
2020-2021,West Ham,Man United,1.0,3.0,19.0,15.0,A,3.6,3.6,2.0,0.26,0.26,0.47,2,2,0.44,0,0.0,-1751.0,-751.0,0.0,-924.8054525564448,75.19454744355522,0.0,-923.456203634826,76.54379636517316
2020-2021,Chelsea,Leeds,3.0,1.0,23.0,8.0,H,1.5,4.5,6.0,0.63,0.21,0.16,1,1,0.552,0,0.0,-1751.0,-751.0,0.0,-924.8054525564448,75.19454744355522,0.0,-923.456203634826,76.54379636517316
2020-2021,West Brom,Crystal Palace,1.0,5.0,9.0,18.0,A,2.87,3.2,2.55,0.33,0.3,0.37,2,1,0.57,1,-50.0,-1801.0,-801.0,-3.7597273721777613,-928.5651799286226,71.43482007137746,-4.870321554770086,-928.326525189596,71.67347481040308
2020-2021,Sheffield United,Leicester,1.0,2.0,4.0,13.0,A,3.8,3.5,1.95,0.25,0.27,0.48,2,2,0.638,1,47.5,-1753.5,-753.5,3.393153953390429,-925.1720259752321,74.82797402476788,3.000089301283516,-925.3264358883125,74.67356411168659
2020-2021,Tottenham,Arsenal,2.0,0.0,6.0,11.0,H,1.95,3.6,3.8,0.49,0.26,0.25,1,1,0.534,0,0.0,-1753.5,-753.5,0.0,-925.1720259752321,74.82797402476788,0.0,-925.3264358883125,74.67356411168659
2020-2021,Liverpool,Wolves,4.0,0.0,11.0,9.0,H,1.5,4.33,6.5,0.63,0.22,0.15,1,1,0.484,0,0.0,-1753.5,-753.5,0.0,-925.1720259752321,74.82797402476788,0.0,-925.3264358883125,74.67356411168659
2020-2021,Brighton,Southampton,1.0,2.0,12.0,10.0,A,2.45,3.4,2.9,0.39,0.28,0.33,2,1,0.498,1,-50.0,-1803.5,-803.5,-3.7413987012383942,-928.9134246764705,71.08657532352949,-2.777945836226588,-928.104381724539,71.89561827546
2020-2021,Leeds,West Ham,1.0,2.0,13.0,19.0,A,2.15,3.7,3.1,0.44,0.26,0.31,2,1,0.46,0,-0.0,-1803.5,-803.5,0.0,-928.9134246764705,71.08657532352949,0.0,-928.104381724539,71.89561827546
2020-2021,Wolves,Aston Villa,0.0,1.0,16.0,13.0,A,2.25,3.25,3.25,0.42,0.29,0.29,2,1,0.414,0,-0.0,-1803.5,-803.5,0.0,-928.9134246764705,71.08657532352949,0.0,-928.104381724539,71.89561827546
2020-2021,Newcastle,West Brom,2.0,1.0,12.0,13.0,H,2.45,3.2,3.0,0.39,0.3,0.32,1,1,0.48,1,72.50000000000001,-1731.0,-731.0,5.1537767109558885,-923.7596479655147,76.24035203448537,3.608606994210589,-924.4957747303284,75.50422526967058
2020-2021,Man United,Man City,0.0,0.0,11.0,9.0,D,4.33,4.2,1.72,0.22,0.23,0.55,0,1,0.494,1,-50.0,-1781.0,-781.0,-3.8120176017242686,-927.5716655672389,72.4283344327611,-6.228800149074821,-930.7245748794032,69.27542512059577
2020-2021,Everton,Chelsea,1.0,0.0,9.0,10.0,H,4.33,4.2,1.7,0.22,0.23,0.56,1,2,0.522,0,-0.0,-1781.0,-781.0,0.0,-927.5716655672389,72.4283344327611,0.0,-930.7245748794032,69.27542512059577
2020-2021,Southampton,Sheffield United,3.0,0.0,16.0,3.0,H,1.7,3.75,5.0,0.56,0.25,0.19,1,1,0.796,1,35.0,-1746.0,-746.0,2.5349917051466386,-925.0366738620922,74.96332613790774,3.5478186468010997,-927.1767562326021,72.82324376739687
2020-2021,Crystal Palace,Tottenham,1.0,1.0,16.0,14.0,D,4.5,3.9,1.72,0.21,0.24,0.55,0,1,0.546,1,-50.0,-1796.0,-796.0,-3.748166306895387,-928.7848401689877,71.21515983101236,-7.772758446825187,-934.9495146794272,65.05048532057168
2020-2021,Fulham,Liverpool,1.0,1.0,10.0,12.0,D,9.0,5.5,1.3,0.1,0.17,0.72,0,2,0.536,0,-0.0,-1796.0,-796.0,0.0,-928.7848401689877,71.21515983101236,0.0,-934.9495146794272,65.05048532057168
2020-2021,Arsenal,Burnley,0.0,1.0,18.0,10.0,A,1.53,4.2,6.25,0.62,0.23,0.15,2,1,0.726,1,-50.0,-1846.0,-846.0,-3.5607579915506182,-932.3455981605383,67.65440183946174,-2.499220653173935,-937.4487353326011,62.551264667397746
2020-2021,Leicester,Brighton,3.0,0.0,15.0,12.0,H,2.0,3.5,3.8,0.48,0.27,0.25,1,0,0.428,1,-50.0,-1896.0,-896.0,-3.3827200919730873,-935.7283182525114,64.27168174748866,-2.983760937849558,-940.4324962704507,59.567503729548186
2020-2021,Wolves,Chelsea,2.0,1.0,12.0,13.0,H,5.25,3.8,1.66,0.18,0.25,0.57,1,2,0.424,0,-0.0,-1896.0,-896.0,0.0,-935.7283182525114,64.27168174748866,0.0,-940.4324962704507,59.567503729548186
2020-2021,Man City,West Brom,1.0,1.0,26.0,5.0,D,1.09,11.0,21.0,0.87,0.09,0.05,0,1,0.714,0,-0.0,-1896.0,-896.0,0.0,-935.7283182525114,64.27168174748866,0.0,-940.4324962704507,59.567503729548186
2020-2021,Arsenal,Southampton,1.0,1.0,9.0,13.0,D,2.25,3.5,3.1,0.42,0.27,0.31,0,2,0.446,1,-50.0,-1946.0,-946.0,-3.213584087374433,-938.9419023398858,61.05809766011422,-2.577584807141866,-943.0100810775925,56.98991892240632
2020-2021,Leeds,Newcastle,5.0,2.0,25.0,10.0,H,1.75,4.0,4.33,0.54,0.24,0.22,1,1,0.55,0,0.0,-1946.0,-946.0,0.0,-938.9419023398858,61.05809766011422,0.0,-943.0100810775925,56.98991892240632
2020-2021,Leicester,Everton,0.0,2.0,14.0,11.0,A,2.15,3.6,3.25,0.44,0.26,0.29,2,1,0.544,1,-50.0,-1996.0,-996.0,-3.052904883005711,-941.9948072228915,58.00519277710851,-2.0396392035387527,-945.0497202811313,54.95027971886756
2020-2021,Fulham,Brighton,0.0,0.0,9.0,9.0,D,2.87,3.3,2.5,0.33,0.29,0.38,0,1,0.464,1,-50.0,-2046.0,-1046.0,-2.9002596388554256,-944.895066861747,55.10493313825309,-2.2833071453332434,-947.3330274264645,52.666972573534316
2020-2021,Liverpool,Tottenham,2.0,1.0,17.0,8.0,H,1.75,3.8,4.5,0.54,0.25,0.21,1,1,0.646,1,37.5,-2008.5,-1008.5,2.066434992684491,-942.8286318690625,57.17136813093758,1.4416467916314906,-945.891380634833,54.10861936516581
2020-2021,West Ham,Crystal Palace,1.0,1.0,9.0,8.0,D,2.05,3.4,3.6,0.46,0.28,0.26,0,1,0.458,0,-0.0,-2008.5,-1008.5,0.0,-942.8286318690625,57.17136813093758,0.0,-945.891380634833,54.10861936516581
2020-2021,Aston Villa,Burnley,0.0,0.0,27.0,6.0,D,1.75,3.8,4.5,0.54,0.25,0.21,0,1,0.5,0,-0.0,-2008.5,-1008.5,0.0,-942.8286318690625,57.17136813093758,0.0,-945.891380634833,54.10861936516581
2020-2021,Sheffield United,Man United,2.0,3.0,12.0,14.0,A,7.0,4.6,1.44,0.14,0.21,0.66,2,2,0.656,0,0.0,-2008.5,-1008.5,0.0,-942.8286318690625,57.17136813093758,0.0,-945.891380634833,54.10861936516581
2020-2021,Crystal Palace,Liverpool,0.0,7.0,5.0,14.0,A,6.5,4.33,1.5,0.15,0.22,0.63,2,1,0.394,1,-50.0,-2058.5,-1058.5,-2.8585684065468793,-945.6872002756094,54.3127997243907,-4.881159982087793,-950.7725406169208,49.22745938307801
2020-2021,Southampton,Man City,0.0,1.0,9.0,11.0,A,7.0,4.5,1.44,0.14,0.21,0.66,2,1,0.502,1,-50.0,-2108.5,-1108.5,-2.7156399862195353,-948.4028402618289,51.597159738171165,-7.505457675318587,-958.2779982922393,41.722001707759425
2020-2021,Everton,Arsenal,2.0,1.0,9.0,13.0,H,2.45,3.5,2.8,0.39,0.27,0.34,1,1,0.4,0,0.0,-2108.5,-1108.5,0.0,-948.4028402618289,51.597159738171165,0.0,-958.2779982922393,41.722001707759425
2020-2021,Newcastle,Fulham,1.0,1.0,12.0,11.0,D,2.5,3.25,2.9,0.38,0.29,0.33,0,1,0.526,1,-50.0,-2158.5,-1158.5,-2.5798579869085585,-950.9826982487375,49.01730175126261,-1.79409008398398,-960.0720883762233,39.927911623775444
2020-2021,Brighton,Sheffield United,1.0,1.0,21.0,5.0,D,1.65,3.75,5.5,0.57,0.25,0.17,0,1,0.6,0,-0.0,-2158.5,-1158.5,0.0,-950.9826982487375,49.01730175126261,0.0,-960.0720883762233,39.927911623775444
2020-2021,Tottenham,Leicester,0.0,2.0,8.0,17.0,A,2.05,3.5,3.6,0.46,0.27,0.26,2,1,0.412,0,-0.0,-2158.5,-1158.5,0.0,-950.9826982487375,49.01730175126261,0.0,-960.0720883762233,39.927911623775444
2020-2021,Man United,Leeds,6.0,2.0,26.0,17.0,H,1.66,4.33,4.5,0.57,0.22,0.21,1,1,0.62,0,0.0,-2158.5,-1158.5,0.0,-950.9826982487375,49.01730175126261,0.0,-960.0720883762233,39.927911623775444
2020-2021,West Brom,Aston Villa,0.0,3.0,1.0,19.0,A,3.6,3.8,1.95,0.26,0.25,0.49,2,2,0.634,1,47.5,-2111.0,-1111.0,2.3283218331849738,-948.6543764155525,51.34562358444758,1.6426626482923463,-958.429425727931,41.57057427206779
2020-2021,Burnley,Wolves,2.0,1.0,10.0,15.0,H,3.5,3.25,2.2,0.27,0.29,0.43,1,1,0.376,1,125.0,-1986.0,-986.0,6.4182029480559475,-942.2361734674965,57.76382653250353,3.9921741398295865,-954.4372515881014,45.562748411897374
2020-2021,Chelsea,West Ham,3.0,0.0,11.0,6.0,H,1.44,5.0,6.25,0.66,0.19,0.15,1,1,0.594,0,0.0,-1986.0,-986.0,0.0,-942.2361734674965,57.76382653250353,0.0,-954.4372515881014,45.562748411897374
2020-2021,Leicester,Man United,2.0,2.0,10.0,9.0,D,2.9,3.6,2.3,0.33,0.26,0.41,0,1,0.464,1,-50.0,-2036.0,-1036.0,-2.8881913266251766,-945.1243647941217,54.87563520587835,-1.9228159870841763,-956.3600675751856,43.639932424813196
2020-2021,Aston Villa,Crystal Palace,3.0,0.0,21.0,13.0,H,1.9,3.75,3.8,0.5,0.25,0.25,1,1,0.686,1,44.99999999999999,-1991.0,-991.0,2.469403584264526,-942.6549612098571,57.34503879014288,2.037908404866695,-954.3221591703189,45.677840829679894
2020-2021,Fulham,Southampton,0.0,0.0,10.0,3.0,D,3.2,3.3,2.3,0.3,0.29,0.41,0,2,0.398,0,-0.0,-1991.0,-991.0,0.0,-942.6549612098571,57.34503879014288,0.0,-954.3221591703189,45.677840829679894
2020-2021,Arsenal,Chelsea,3.0,1.0,15.0,19.0,H,4.0,3.6,1.9,0.24,0.26,0.5,1,0,0.428,1,-50.0,-2041.0,-1041.0,-2.867251939507144,-945.5222131493642,54.47778685063574,-2.264327232037715,-956.5864864023565,43.41351359764218
2020-2021,Man City,Newcastle,2.0,0.0,11.0,7.0,H,1.11,10.0,19.0,0.85,0.09,0.05,1,1,0.672,0,0.0,-2041.0,-1041.0,0.0,-945.5222131493642,54.47778685063574,0.0,-956.5864864023565,43.41351359764218
2020-2021,Sheffield United,Everton,0.0,1.0,10.0,7.0,A,4.2,3.6,1.85,0.23,0.26,0.51,2,2,0.652,1,42.50000000000001,-1998.5,-998.5,2.3153059411520194,-943.2069072082122,56.79309279178776,1.5555885281775843,-955.0308978741789,44.96910212581977
2020-2021,Leeds,Burnley,1.0,0.0,11.0,14.0,H,1.72,4.0,4.33,0.55,0.24,0.22,1,1,0.624,1,36.0,-1962.5,-962.5,2.044551340504359,-941.1623558677079,58.83764413229211,1.0343658920464092,-953.9965319821325,46.003468017866176
2020-2021,West Ham,Brighton,2.0,2.0,11.0,13.0,D,2.3,3.4,3.1,0.41,0.28,0.31,0,1,0.412,0,-0.0,-1962.5,-962.5,0.0,-941.1623558677079,58.83764413229211,0.0,-953.9965319821325,46.003468017866176
2020-2021,Liverpool,West Brom,1.0,1.0,17.0,5.0,D,1.11,10.0,19.0,0.85,0.09,0.05,0,1,0.714,0,-0.0,-1962.5,-962.5,0.0,-941.1623558677079,58.83764413229211,0.0,-953.9965319821325,46.003468017866176
2020-2021,Wolves,Tottenham,1.0,1.0,11.0,6.0,D,3.6,3.25,2.15,0.26,0.29,0.44,0,1,0.588,1,-50.0,-2012.5,-1012.5,-2.941882206614606,-944.1042380743226,55.895761925677505,-4.349672564650429,-958.3462045467829,41.65379545321575
2020-2021,Crystal Palace,Leicester,1.0,1.0,4.0,17.0,D,3.75,3.5,2.0,0.25,0.27,0.47,0,2,0.348,0,-0.0,-2012.5,-1012.5,0.0,-944.1042380743226,55.895761925677505,0.0,-958.3462045467829,41.65379545321575
2020-2021,Chelsea,Aston Villa,1.0,1.0,16.0,10.0,D,1.61,4.2,5.0,0.59,0.22,0.19,0,0,0.368,1,160.0,-1852.5,-852.5,8.943321908108402,-935.1609161662142,64.8390838337859,6.306068273676715,-952.0401362731062,47.959863726892465
2020-2021,Brighton,Arsenal,0.0,1.0,13.0,11.0,A,3.25,3.5,2.2,0.29,0.27,0.43,2,0,0.386,1,-50.0,-1902.5,-902.5,-3.2419541916892953,-938.4028703579035,61.59712964209661,-1.9221047991197173,-953.9622410722259,46.03775892777275
2020-2021,Burnley,Sheffield United,1.0,0.0,5.0,7.0,H,2.37,3.1,3.25,0.4,0.31,0.29,1,1,0.61,1,68.5,-1834.0,-834.0,4.219403380483619,-934.1834669774198,65.81653302258023,3.502098223912459,-950.4601428483135,49.53985715168521
2020-2021,Southampton,West Ham,0.0,0.0,8.0,8.0,D,2.1,3.6,3.4,0.45,0.27,0.28,0,1,0.556,1,-50.0,-1884.0,-884.0,-3.2908266511290116,-937.4742936285488,62.52570637145122,-1.7835464337155138,-952.243689282029,47.7563107179697
2020-2021,West Brom,Leeds,0.0,5.0,4.0,14.0,A,3.6,3.6,2.0,0.26,0.26,0.47,2,1,0.392,1,-50.0,-1934.0,-934.0,-3.1262853185725614,-940.6005789471213,59.39942105287866,-2.0398542587922255,-954.2835435408213,45.71645645917747
2020-2021,Man United,Wolves,1.0,0.0,11.0,9.0,H,1.53,4.2,6.25,0.62,0.23,0.15,1,1,0.484,0,0.0,-1934.0,-934.0,0.0,-940.6005789471213,59.39942105287866,0.0,-954.2835435408213,45.71645645917747
2020-2021,Newcastle,Liverpool,0.0,0.0,8.0,11.0,D,12.0,6.0,1.25,0.08,0.16,0.76,0,2,0.478,0,-0.0,-1934.0,-934.0,0.0,-940.6005789471213,59.39942105287866,0.0,-954.2835435408213,45.71645645917747
2020-2021,Everton,West Ham,0.0,1.0,10.0,11.0,A,2.1,3.5,3.5,0.45,0.27,0.27,2,1,0.452,0,-0.0,-1934.0,-934.0,0.0,-940.6005789471213,59.39942105287866,0.0,-954.2835435408213,45.71645645917747
2020-2021,Man United,Aston Villa,2.0,1.0,19.0,5.0,H,1.72,4.2,4.2,0.55,0.23,0.23,1,1,0.474,0,0.0,-1934.0,-934.0,0.0,-940.6005789471213,59.39942105287866,0.0,-954.2835435408213,45.71645645917747
2020-2021,Tottenham,Leeds,3.0,0.0,20.0,18.0,H,1.75,4.1,4.2,0.54,0.23,0.23,1,1,0.498,0,0.0,-1934.0,-934.0,0.0,-940.6005789471213,59.39942105287866,0.0,-954.2835435408213,45.71645645917747
2020-2021,Crystal Palace,Sheffield United,2.0,0.0,9.0,7.0,H,1.95,3.5,3.9,0.49,0.27,0.24,1,1,0.56,1,47.5,-1886.5,-886.5,2.821472500011736,-937.7791064471096,62.220893552890395,1.3818837975160463,-952.9016597433052,47.09834025669352
2020-2021,Brighton,Wolves,3.0,3.0,13.0,11.0,D,2.62,3.25,2.75,0.36,0.29,0.35,0,1,0.472,1,-50.0,-1936.5,-936.5,-3.1110446776445198,-940.8901511247541,59.10984887524587,-1.7578028278378832,-954.6594625711431,45.34053742885563
2020-2021,West Brom,Arsenal,0.0,4.0,7.0,21.0,A,5.75,4.0,1.57,0.16,0.24,0.6,2,1,0.418,1,-50.0,-1986.5,-986.5,-2.955492443762294,-943.8456435685164,56.15435643148358,-3.907699926858073,-958.5671624980012,41.43283750199756
2020-2021,Newcastle,Leicester,1.0,2.0,8.0,9.0,A,5.25,4.2,1.61,0.18,0.23,0.59,2,2,0.482,0,0.0,-1986.5,-986.5,0.0,-943.8456435685164,56.15435643148358,0.0,-958.5671624980012,41.43283750199756
2020-2021,Chelsea,Man City,1.0,3.0,9.0,18.0,A,3.0,3.7,2.2,0.31,0.26,0.43,2,0,0.38,1,-50.0,-2036.5,-1036.5,-2.807717821574179,-946.6533613900906,53.3466386099094,-1.745859483451107,-960.3130219814523,39.686978018546455
2020-2021,Southampton,Liverpool,1.0,0.0,7.0,17.0,H,5.0,4.33,1.61,0.19,0.22,0.59,1,2,0.462,0,-0.0,-2036.5,-1036.5,0.0,-946.6533613900906,53.3466386099094,0.0,-960.3130219814523,39.686978018546455
2020-2021,Sheffield United,Newcastle,1.0,0.0,17.0,7.0,H,2.45,3.1,3.1,0.39,0.31,0.31,1,2,0.498,1,-50.0,-2086.5,-1086.5,-2.66733193049547,-949.3206933205861,50.679306679413926,-2.116177657592514,-962.4291996390448,37.57080036095394
2020-2021,Burnley,Man United,0.0,1.0,11.0,13.0,A,7.0,4.5,1.45,0.14,0.21,0.65,2,2,0.574,0,0.0,-2086.5,-1086.5,0.0,-949.3206933205861,50.679306679413926,0.0,-962.4291996390448,37.57080036095394
2020-2021,Burnley,Man United,0.0,1.0,11.0,13.0,A,7.0,4.5,1.45,0.14,0.21,0.65,2,2,0.464,0,0.0,-2086.5,-1086.5,0.0,-949.3206933205861,50.679306679413926,0.0,-962.4291996390448,37.57080036095394
2020-2021,Wolves,Everton,1.0,2.0,12.0,5.0,A,2.45,3.1,3.1,0.39,0.31,0.31,2,1,0.558,1,-50.0,-2136.5,-1136.5,-2.5339653339706967,-951.8546586545568,48.14534134544323,-1.7786628903913153,-964.207862529436,35.79213747056262
2020-2021,Wolves,Everton,1.0,2.0,12.0,5.0,A,2.45,3.1,3.1,0.39,0.31,0.31,2,1,0.486,1,-50.0,-2186.5,-1186.5,-2.4072670672721617,-954.261925721829,45.73807427817107,-1.269088921013626,-965.4769514504496,34.523048549548996
2020-2021,Wolves,Everton,1.0,2.0,12.0,5.0,A,2.45,3.1,3.1,0.39,0.31,0.31,2,2,0.4,1,105.0,-2081.5,-1081.5,4.802497799207963,-949.4594279226211,50.54057207737903,2.5978594033535622,-962.879092047096,37.120907952902556
2020-2021,Wolves,Everton,1.0,2.0,12.0,5.0,A,2.45,3.1,3.1,0.39,0.31,0.31,2,1,0.372,0,-0.0,-2081.5,-1081.5,0.0,-949.4594279226211,50.54057207737903,0.0,-962.879092047096,37.120907952902556
2020-2021,Man City,Brighton,1.0,0.0,16.0,5.0,H,1.14,8.5,16.0,0.83,0.11,0.06,1,1,0.72,0,0.0,-2081.5,-1081.5,0.0,-949.4594279226211,50.54057207737903,0.0,-962.879092047096,37.120907952902556
2020-2021,Tottenham,Fulham,1.0,1.0,15.0,15.0,D,1.36,5.0,8.5,0.7,0.19,0.11,0,1,0.718,0,-0.0,-2081.5,-1081.5,0.0,-949.4594279226211,50.54057207737903,0.0,-962.879092047096,37.120907952902556
2020-2021,Arsenal,Crystal Palace,0.0,0.0,11.0,12.0,D,1.53,4.0,6.5,0.62,0.24,0.15,0,1,0.564,0,-0.0,-2081.5,-1081.5,0.0,-949.4594279226211,50.54057207737903,0.0,-962.879092047096,37.120907952902556
2020-2021,Wolves,West Brom,2.0,3.0,23.0,12.0,A,1.6,3.5,7.0,0.59,0.27,0.14,2,1,0.408,0,-0.0,-2081.5,-1081.5,0.0,-949.4594279226211,50.54057207737903,0.0,-962.879092047096,37.120907952902556
2020-2021,Leeds,Brighton,0.0,1.0,7.0,7.0,A,2.1,3.5,3.4,0.45,0.27,0.28,2,1,0.508,1,-50.0,-2131.5,-1131.5,-2.527028603868952,-951.9864565264901,48.01354347351008,-1.1019326436019141,-963.981024690698,36.01897530930064
2020-2021,West Ham,Burnley,1.0,0.0,15.0,10.0,H,1.8,3.5,4.75,0.53,0.27,0.2,1,1,0.538,0,0.0,-2131.5,-1131.5,0.0,-951.9864565264901,48.01354347351008,0.0,-963.981024690698,36.01897530930064
